
---------- Begin Simulation Statistics ----------
simSeconds                                   0.040823                       # Number of seconds simulated (Second)
simTicks                                  40823385000                       # Number of ticks simulated (Tick)
finalTick                                 40823385000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    418.72                       # Real time elapsed on the host (Second)
hostTickRate                                 97495174                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     716276                       # Number of bytes of host memory used (Byte)
simInsts                                     68586790                       # Number of instructions simulated (Count)
simOps                                       68588230                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   163800                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     163804                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         40823386                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.595208                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.680086                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        96830041                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     6563                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       85073301                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 153873                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             28248373                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          18694020                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 467                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            40792595                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.085508                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.778896                       # Number of insts issued each cycle (Count)
system.cpu.vecInstQueueWakeupAccesses               0                       # Number of vector instruction queue wakeup accesses (Count)
system.cpu.intAluAccesses                    87198182                       # Number of integer alu accesses (Count)
system.cpu.fpAluAccesses                          176                       # Number of floating point alu accesses (Count)
system.cpu.vecAluAccesses                           0                       # Number of vector alu accesses (Count)
system.cpu.numSquashedInsts                   1276887                       # Number of squashed instructions skipped in execute (Count)
system.cpu.numSwp                                   0                       # Number of swp insts executed (Count)
system.cpu.timesIdled                             577                       # Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpu.idleCycles                           30791                       # Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpu.MemDepUnit__0.insertedLoads       40479707                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.insertedStores       9843416                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.conflictingLoads     20291060                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__0.conflictingStores      3323661                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__1.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__2.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__3.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.branchPred.lookups                13565056                       # Number of BP lookups (Count)
system.cpu.branchPred.condPredicted          10355236                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condIncorrect            628631                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.BTBLookups              7569633                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates               333239                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits                 7564547                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.999328                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.RASUsed                  973137                       # Number of times the RAS was used to get a target. (Count)
system.cpu.branchPred.RASIncorrect                 43                       # Number of incorrect RAS predictions. (Count)
system.cpu.branchPred.indirectLookups            8219                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits               7810                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses              409                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted          164                       # Number of mispredicted indirect branches. (Count)
system.cpu.commit.commitSquashedInsts        28247710                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls            6096                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts            627731                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples     36903973                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     1.858560                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     2.571209                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0        14624466     39.63%     39.63% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1         9577615     25.95%     65.58% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2         5031012     13.63%     79.21% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3          993344      2.69%     81.91% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4         1088156      2.95%     84.85% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5          553687      1.50%     86.35% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6          421784      1.14%     87.50% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::7          594476      1.61%     89.11% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::8         4019433     10.89%    100.00% # Number of insts commited each cycle (Count)
